DAUID,transit_stop_count
35201726,43
35201728,40
35201730,34
35201731,38
35201732,37
35201734,25
35201735,33
35201736,50
35201737,50
35201738,49
35201739,38
35201740,41
35201741,40
35201744,61
35201748,38
35201749,42
35201750,42
35201751,39
35201752,37
35201753,43
35201754,36
35201755,53
35201756,45
35201757,38
35201758,44
35201759,60
35201760,61
35201761,64
35201762,28
35201779,39
35201781,34
35201782,31
35201783,39
35201784,37
35201785,44
35201786,51
35201787,53
35201788,47
35201789,37
35201790,38
35201791,42
35201792,37
35201793,39
35201802,52
35201803,44
35201804,46
35201805,47
35201806,48
35201807,47
35201816,28
35201817,29
35201818,26
35201819,29
35201820,35
35201822,49
35201823,45
35201824,48
35201825,42
35201826,48
35201827,47
35201828,47
35201829,41
35201830,40
35201831,59
35201832,49
35201833,59
35201834,52
35201835,51
35201838,53
35201839,59
35201840,52
35201841,41
35201842,39
35201843,33
35201844,47
35201845,49
35201846,54
35201847,50
35201848,44
35201849,40
35201850,40
35201851,47
35201852,57
35201853,81
35201854,87
35201855,85
35201856,79
35201857,43
35201858,48
35201859,45
35201860,45
35201861,47
35201862,44
35201863,48
35201864,44
35201868,20
35201869,32
35201872,28
35201874,28
35201875,24
35201876,28
35201877,24
35201879,25
35201880,31
35201881,32
35201882,32
35201883,31
35201884,27
35201885,28
35201886,33
35201887,32
35201888,24
35201889,23
35201890,39
35201892,32
35201893,30
35201894,29
35201895,30
35201896,31
35201900,47
35201901,36
35201902,35
35201903,25
35201904,28
35201905,40
35201906,41
35201907,33
35201908,27
35201909,33
35201912,29
35201913,42
35201914,26
35201915,37
35201919,32
35201920,38
35201935,45
35201936,47
35201937,52
35201938,54
35201939,51
35201940,40
35201950,35
35201951,24
35201952,22
35201953,38
35201955,37
35201958,26
35201959,38
35201960,23
35201961,40
35201962,38
35201963,37
35201964,41
35201965,40
35201966,33
35201967,39
35201968,45
35201969,42
35201970,38
35201971,47
35201972,40
35201973,53
35201976,51
35201977,48
35201979,54
35201983,55
35201984,49
35201985,54
35201986,40
35201987,36
35201988,35
35201989,41
35201992,33
35201993,39
35201996,62
35201997,62
35201998,65
35201999,72
35202000,60
35202001,63
35202002,68
35202003,68
35202004,58
35202005,60
35202006,53
35202007,59
35202013,49
35202016,47
35202017,40
35202018,55
35202019,56
35202020,51
35202021,49
35202022,57
35202023,52
35202024,52
35202025,39
35202026,48
35202027,48
35202028,41
35202029,55
35202030,52
35202031,44
35202035,54
35202036,56
35202037,55
35202040,64
35202042,63
35202045,70
35202046,79
35202047,60
35202048,50
35202049,57
35202050,52
35202051,55
35202055,82
35202056,76
35202057,70
35202058,79
35202059,79
35202065,70
35202066,53
35202067,50
35202071,51
35202072,45
35202075,47
35202079,43
35202080,41
35202084,42
35202085,41
35202086,34
35202087,43
35202088,39
35202089,38
35202090,51
35202091,49
35202096,61
35202097,49
35202098,65
35202100,46
35202101,51
35202102,48
35202103,58
35202104,51
35202105,52
35202106,78
35202107,65
35202108,67
35202109,69
35202110,63
35202111,52
35202112,47
35202113,46
35202114,37
35202115,33
35202116,33
35202117,32
35202118,37
35202119,30
35202120,45
35202121,35
35202122,40
35202123,51
35202124,53
35202125,52
35202126,50
35202127,53
35202128,42
35202129,42
35202130,42
35202131,61
35202132,54
35202133,70
35202134,74
35202135,80
35202136,67
35202137,81
35202138,78
35202139,79
35202140,71
35202141,62
35202145,53
35202147,49
35202149,44
35202150,68
35202151,61
35202152,69
35202153,68
35202154,58
35202155,44
35202156,42
35202157,36
35202158,26
35202159,21
35202160,26
35202161,48
35202162,50
35202163,58
35202164,52
35202165,49
35202166,40
35202167,39
35202168,37
35202169,38
35202170,30
35202171,25
35202172,35
35202173,37
35202174,27
35202175,26
35202176,27
35202177,38
35202178,40
35202179,40
35202180,41
35202181,37
35202183,46
35202184,34
35202185,31
35202186,37
35202187,45
35202188,53
35202189,50
35202210,64
35202211,59
35202212,49
35202213,46
35202214,67
35202215,56
35202216,59
35202217,59
35202218,68
35202222,73
35202223,63
35202224,66
35202225,71
35202226,67
35202227,59
35202228,62
35202229,78
35202230,80
35202231,79
35202232,81
35202233,69
35202234,71
35202235,70
35202236,69
35202237,68
35202238,69
35202239,58
35202240,68
35202241,57
35202242,62
35202243,56
35202244,67
35202245,52
35202246,68
35202247,72
35202248,58
35202249,61
35202251,62
35202252,53
35202254,62
35202255,63
35202256,61
35202257,58
35202258,63
35202261,56
35202262,54
35202263,53
35202264,58
35202265,51
35202266,59
35202267,56
35202268,52
35202269,34
35202270,47
35202271,52
35202272,62
35202273,47
35202274,52
35202275,55
35202276,70
35202277,83
35202278,82
35202279,77
35202280,72
35202281,70
35202282,82
35202283,76
35202284,76
35202285,71
35202286,69
35202287,69
35202288,74
35202289,70
35202290,66
35202293,61
35202294,77
35202295,51
35202296,65
35202297,66
35202298,59
35202299,79
35202300,53
35202301,66
35202302,65
35202303,81
35202304,58
35202305,59
35202306,69
35202307,62
35202309,58
35202310,51
35202311,56
35202316,55
35202321,44
35202322,45
35202323,52
35202324,43
35202325,38
35202326,28
35202327,25
35202328,41
35202336,58
35202337,49
35202338,53
35202339,57
35202340,59
35202341,55
35202342,52
35202343,62
35202344,65
35202345,62
35202346,59
35202347,61
35202348,61
35202349,60
35202350,61
35202351,52
35202352,60
35202353,58
35202354,61
35202355,51
35202356,58
35202357,43
35202358,57
35202359,55
35202360,55
35202361,35
35202362,35
35202363,58
35202364,64
35202365,47
35202366,47
35202367,40
35202368,59
35202369,50
35202370,64
35202371,64
35202372,59
35202373,65
35202374,60
35202375,64
35202376,54
35202377,52
35202378,36
35202379,34
35202380,45
35202381,47
35202382,34
35202383,40
35202384,37
35202385,44
35202386,41
35202387,44
35202388,30
35202389,31
35202390,39
35202391,51
35202392,33
35202393,41
35202394,44
35202395,38
35202396,54
35202398,54
35202399,21
35202400,35
35202401,29
35202402,23
35202403,24
35202404,35
35202405,37
35202406,39
35202407,29
35202408,34
35202409,29
35202413,35
35202414,25
35202415,23
35202416,48
35202417,50
35202418,60
35202419,65
35202431,105
35202436,102
35202439,76
35202440,55
35202441,44
35202442,45
35202443,41
35202446,37
35202447,35
35202448,32
35202449,30
35202450,35
35202451,35
35202452,24
35202453,40
35202454,33
35202455,48
35202456,37
35202457,42
35202458,38
35202459,58
35202460,61
35202461,57
35202462,54
35202466,50
35202467,47
35202468,47
35202469,50
35202472,51
35202475,46
35202476,45
35202477,56
35202478,47
35202479,52
35202480,54
35202481,62
35202482,60
35202483,33
35202484,29
35202485,26
35202486,24
35202487,28
35202491,30
35202492,42
35202493,42
35202494,50
35202495,57
35202496,60
35202497,81
35202498,86
35202499,94
35202500,90
35202501,99
35202502,76
35202503,107
35202504,36
35202507,39
35202508,37
35202509,40
35202510,104
35202511,96
35202512,79
35202513,61
35202514,57
35202515,54
35202516,52
35202517,48
35202522,66
35202523,75
35202534,32
35202535,43
35202547,59
35202548,57
35202549,47
35202550,52
35202551,42
35202553,30
35202554,32
35202555,36
35202560,41
35202564,40
35202565,33
35202566,31
35202567,35
35202568,45
35202569,38
35202570,21
35202571,22
35202572,24
35202573,26
35202574,22
35202575,22
35202576,37
35202577,44
35202583,46
35202584,59
35202586,41
35202587,64
35202588,69
35202589,57
35202590,57
35202591,24
35202592,21
35202593,42
35202594,41
35202597,48
35202598,53
35202599,52
35202600,36
35202605,45
35202606,48
35202608,57
35202611,44
35202612,36
35202613,42
35202614,48
35202615,51
35202616,60
35202617,51
35202618,60
35202619,40
35202620,56
35202621,50
35202622,58
35202623,47
35202627,58
35202628,52
35202629,32
35202630,25
35202636,45
35202637,55
35202638,50
35202639,36
35202640,42
35202641,62
35202642,74
35202643,74
35202644,76
35202645,69
35202646,60
35202647,54
35202648,59
35202649,70
35202650,72
35202653,61
35202654,75
35202655,79
35202656,82
35202657,81
35202666,86
35202669,103
35202670,109
35202671,111
35202672,116
35202673,95
35202674,91
35202675,94
35202676,71
35202677,69
35202678,63
35202679,66
35202680,67
35202681,58
35202682,52
35202683,63
35202684,47
35202685,55
35202686,44
35202687,53
35202688,57
35202689,71
35202690,57
35202691,63
35202694,39
35202695,37
35202699,32
35202700,47
35202701,50
35202702,52
35202703,58
35202704,52
35202705,45
35202706,39
35202707,37
35202712,54
35202722,66
35202727,58
35202733,61
35202735,48
35202736,60
35202739,31
35202741,34
35202742,35
35202743,31
35202744,31
35202745,48
35202746,54
35202747,49
35202748,40
35202749,34
35202750,41
35202751,32
35202752,34
35202753,28
35202756,36
35202757,41
35202758,47
35202760,33
35202761,21
35202762,12
35202763,16
35202764,11
35202765,27
35202767,28
35202768,36
35202769,38
35202770,54
35202771,43
35202772,50
35202773,35
35202774,39
35202775,35
35202776,36
35202777,46
35202778,51
35202779,55
35202787,76
35202788,63
35202789,63
35202790,61
35202791,65
35202792,74
35202797,76
35202798,75
35202799,81
35202800,69
35202801,73
35202802,71
35202803,72
35202804,86
35202805,81
35202806,76
35202807,80
35202808,87
35202809,92
35202810,92
35202811,79
35202812,63
35202813,72
35202814,83
35202817,103
35202818,108
35202819,103
35202820,111
35202821,114
35202823,103
35202840,114
35202842,97
35202843,93
35202845,114
35202846,111
35202847,124
35202848,139
35202849,148
35202850,152
35202878,90
35202879,57
35202880,81
35202881,75
35202882,73
35202883,74
35202884,40
35202886,43
35202887,56
35202888,59
35202889,71
35202890,52
35202891,51
35202892,59
35202893,59
35202894,58
35202895,71
35202896,56
35202897,55
35202898,61
35202899,60
35202900,96
35202901,61
35202902,83
35202903,87
35202904,92
35202905,90
35202906,112
35202907,100
35202910,107
35202911,108
35202912,100
35202918,59
35202919,54
35202920,56
35202928,95
35202930,63
35202931,59
35202932,88
35202933,66
35202935,61
35202936,52
35202937,61
35202938,64
35202939,65
35202940,64
35202941,61
35202942,48
35202943,68
35202944,55
35202945,45
35202946,49
35202947,61
35202948,51
35202949,49
35202950,49
35202951,46
35202952,56
35202953,35
35202954,58
35202955,63
35202965,52
35202966,49
35202967,55
35202968,65
35202969,79
35202970,78
35202971,77
35202972,72
35202973,51
35202974,55
35202975,52
35202976,42
35202977,33
35202982,44
35202983,32
35202985,40
35202986,31
35202987,33
35202988,39
35202989,29
35202990,31
35202991,32
35202992,17
35202993,34
35202994,38
35202995,33
35202996,41
35202997,42
35202998,43
35202999,44
35203000,45
35203001,40
35203002,42
35203003,32
35203004,31
35203005,29
35203006,25
35203007,37
35203008,37
35203009,34
35203015,40
35203016,37
35203018,32
35203026,27
35203027,48
35203028,50
35203029,45
35203030,47
35203031,53
35203032,50
35203033,47
35203034,47
35203035,44
35203036,48
35203037,50
35203038,50
35203039,42
35203040,45
35203041,44
35203042,44
35203043,54
35203044,51
35203045,53
35203046,54
35203047,100
35203048,101
35203049,108
35203050,110
35203051,95
35203052,98
35203053,98
35203054,89
35203055,72
35203056,72
35203057,52
35203058,53
35203059,46
35203060,39
35203061,34
35203064,67
35203071,78
35203072,100
35203073,84
35203074,83
35203075,113
35203077,120
35203079,110
35203080,110
35203081,98
35203082,107
35203086,99
35203093,40
35203094,40
35203095,42
35203096,37
35203097,45
35203098,34
35203102,50
35203105,36
35203107,55
35203108,52
35203109,34
35203110,35
35203111,61
35203112,59
35203113,57
35203126,60
35203127,59
35203128,52
35203129,43
35203130,39
35203131,29
35203132,38
35203133,41
35203134,45
35203135,53
35203136,55
35203137,38
35203138,50
35203139,40
35203140,41
35203141,37
35203142,42
35203143,35
35203144,32
35203146,32
35203147,34
35203148,30
35203149,46
35203150,48
35203151,51
35203152,44
35203153,60
35203154,56
35203156,40
35203157,62
35203160,78
35203161,76
35203162,66
35203163,70
35203167,52
35203170,59
35203174,0
35203176,105
35203177,60
35203183,73
35203184,88
35203185,52
35203190,73
35203191,48
35203192,55
35203193,55
35203194,64
35203195,62
35203196,68
35203197,71
35203198,71
35203199,73
35203200,78
35203201,79
35203202,83
35203203,81
35203204,81
35203208,69
35203209,75
35203210,74
35203211,71
35203212,71
35203213,64
35203214,67
35203216,53
35203217,59
35203218,66
35203219,67
35203220,67
35203221,77
35203222,79
35203223,79
35203224,74
35203225,81
35203226,67
35203227,72
35203228,45
35203229,50
35203230,29
35203231,30
35203232,24
35203233,23
35203234,21
35203235,43
35203236,39
35203237,35
35203238,28
35203239,14
35203240,31
35203241,25
35203242,35
35203243,24
35203244,26
35203245,44
35203246,60
35203247,67
35203248,62
35203249,62
35203250,39
35203251,48
35203252,39
35203253,46
35203254,61
35203255,76
35203256,68
35203257,42
35203258,54
35203259,66
35203260,65
35203261,59
35203263,43
35203264,41
35203265,57
35203266,46
35203267,62
35203268,65
35203269,65
35203270,56
35203271,65
35203273,60
35203274,60
35203275,54
35203276,46
35203277,42
35203278,48
35203279,34
35203280,45
35203281,53
35203282,47
35203283,52
35203284,54
35203285,37
35203286,26
35203287,40
35203288,39
35203289,35
35203290,34
35203291,32
35203292,30
35203293,32
35203294,37
35203296,28
35203297,33
35203298,35
35203299,30
35203300,36
35203301,29
35203314,24
35203315,23
35203316,19
35203317,15
35203318,7
35203321,20
35203322,25
35203323,26
35203324,16
35203330,30
35203331,27
35203332,33
35203333,32
35203334,33
35203337,21
35203338,19
35203339,25
35203340,23
35203342,25
35203344,25
35203345,25
35203346,27
35203347,26
35203348,32
35203350,29
35203351,35
35203352,35
35203353,35
35203354,34
35203355,30
35203356,25
35203357,21
35203358,21
35203359,19
35203360,18
35203361,16
35203370,31
35203371,45
35203372,30
35203373,30
35203374,31
35203375,41
35203376,50
35203377,61
35203378,49
35203379,71
35203380,37
35203381,32
35203382,37
35203383,30
35203384,30
35203385,66
35203386,30
35203387,34
35203388,45
35203389,63
35203391,72
35203392,58
35203393,40
35203394,37
35203395,45
35203396,39
35203399,31
35203400,44
35203401,58
35203402,61
35203404,42
35203405,44
35203406,43
35203407,46
35203408,42
35203409,40
35203410,33
35203411,36
35203412,36
35203413,42
35203414,43
35203415,42
35203416,42
35203417,38
35203418,40
35203419,45
35203420,42
35203421,37
35203422,35
35203423,36
35203427,54
35203435,50
35203439,64
35203440,67
35203441,80
35203442,73
35203443,68
35203444,69
35203445,47
35203446,65
35203447,57
35203448,66
35203449,59
35203450,59
35203451,66
35203452,68
35203458,78
35203461,40
35203462,62
35203463,64
35203465,51
35203466,55
35203467,51
35203468,56
35203469,60
35203470,58
35203471,58
35203472,46
35203479,43
35203480,49
35203483,36
35203484,43
35203485,48
35203486,57
35203489,50
35203490,58
35203491,58
35203492,56
35203493,54
35203494,47
35203495,52
35203496,52
35203498,58
35203501,60
35203502,56
35203503,60
35203504,70
35203505,72
35203506,84
35203507,79
35203508,73
35203509,82
35203510,84
35203511,69
35203512,78
35203513,74
35203519,73
35203520,61
35203521,58
35203522,63
35203523,67
35203524,62
35203525,62
35203526,66
35203527,52
35203528,61
35203529,57
35203530,58
35203531,53
35203532,39
35203533,31
35203534,37
35203535,43
35203536,28
35203537,46
35203538,45
35203539,40
35203540,43
35203541,45
35203542,43
35203543,43
35203544,41
35203545,37
35203546,33
35203547,37
35203548,40
35203552,39
35203554,45
35203561,40
35203566,34
35203567,40
35203568,44
35203569,37
35203570,30
35203571,36
35203572,38
35203573,45
35203574,56
35203575,57
35203576,61
35203577,51
35203578,50
35203579,48
35203580,47
35203581,42
35203584,45
35203585,50
35203586,54
35203587,40
35203588,46
35203589,31
35203590,39
35203591,44
35203592,67
35203593,54
35203594,37
35203595,32
35203596,41
35203597,47
35203599,39
35203600,37
35203604,33
35203605,31
35203606,28
35203607,26
35203608,24
35203610,34
35203611,29
35203612,40
35203613,62
35203614,38
35203615,44
35203616,48
35203617,57
35203618,52
35203619,49
35203620,53
35203621,63
35203622,60
35203623,54
35203626,34
35203627,37
35203628,40
35203629,37
35203630,46
35203631,55
35203632,24
35203633,22
35203634,25
35203635,17
35203636,15
35203637,16
35203640,40
35203641,28
35203649,29
35203650,13
35203651,17
35203652,18
35203653,20
35203654,29
35203655,29
35203656,35
35203657,34
35203658,45
35203659,44
35203660,39
35203661,48
35203664,45
35203666,41
35203668,20
35203669,16
35203670,42
35203672,27
35203673,26
35203675,19
35203676,10
35203677,13
35203678,14
35203679,15
35203680,21
35203681,25
35203682,25
35203683,30
35203684,37
35203685,34
35203686,36
35203687,47
35203688,48
35203689,53
35203690,39
35203691,52
35203692,23
35203693,21
35203694,21
35203695,12
35203696,15
35203697,31
35203698,41
35203699,43
35203700,48
35203701,50
35203703,25
35203704,23
35203705,25
35203708,25
35203709,27
35203710,25
35203711,27
35203712,25
35203713,14
35203714,18
35203715,17
35203716,20
35203717,18
35203718,35
35203719,28
35203720,28
35203721,33
35203722,21
35203723,37
35203724,31
35203725,38
35203726,21
35203729,41
35203730,33
35203731,35
35203732,23
35203733,19
35203734,20
35203735,13
35203736,7
35203737,14
35203738,17
35203739,16
35203740,24
35203743,24
35203744,35
35203745,31
35203746,26
35203747,50
35203748,47
35203751,33
35203752,28
35203753,41
35203754,32
35203755,24
35203756,23
35203757,33
35203758,27
35203759,21
35203760,14
35203761,14
35203762,11
35203766,42
35203786,20
35203787,31
35203788,21
35203789,33
35203790,28
35203791,45
35203792,35
35203793,35
35203794,29
35203796,31
35203798,44
35203799,54
35203800,59
35203801,41
35203802,47
35203803,51
35203807,60
35203808,59
35203809,48
35203810,50
35203811,60
35203812,81
35203813,78
35203815,78
35203816,84
35203817,74
35203818,92
35203819,103
35203820,82
35203828,68
35203829,65
35203830,75
35203833,82
35203834,83
35203835,84
35203836,88
35203837,90
35203838,89
35203841,82
35203842,75
35203843,74
35203844,84
35203845,85
35203846,89
35203847,92
35203848,51
35203849,62
35203850,54
35203851,57
35203852,70
35203853,77
35203857,80
35203858,86
35203859,62
35203860,61
35203861,61
35203864,93
35203865,91
35203866,93
35203867,86
35203868,81
35203869,71
35203870,71
35203871,72
35203872,64
35203873,63
35203876,77
35203877,70
35203878,65
35203880,80
35203881,69
35203882,79
35203883,87
35203884,92
35203885,91
35203886,80
35203887,73
35203888,71
35203889,73
35203890,66
35203891,68
35203892,71
35203893,74
35203895,88
35203897,77
35203898,81
35203899,54
35203908,54
35203909,60
35203910,62
35203911,63
35203912,65
35203913,65
35203914,55
35203915,63
35203916,70
35203917,77
35203919,67
35203921,68
35203922,46
35203925,44
35203926,39
35203927,41
35203928,50
35203929,43
35203930,49
35203931,49
35203932,51
35203933,53
35203936,54
35203937,42
35203938,62
35203939,64
35203940,55
35203943,41
35203945,61
35203946,48
35203947,37
35203948,49
35203951,41
35203953,17
35203954,76
35203955,18
35203958,27
35203959,23
35203960,21
35203962,50
35203965,78
35203971,60
35203973,14
35203974,45
35203975,58
35203976,41
35203977,96
35203978,59
35203979,77
35203980,59
35203981,65
35203984,87
35203986,75
35203987,81
35203989,32
35203990,52
35203991,93
35203992,62
35203993,60
35203994,79
35203995,64
35203997,80
35203998,14
35204001,75
35204003,41
35204004,129
35204005,35
35204006,49
35204007,47
35204009,60
35204010,54
35204011,82
35204012,83
35204013,75
35204014,49
35204015,82
35204019,79
35204020,61
35204021,99
35204024,54
35204027,46
35204028,56
35204029,55
35204030,60
35204032,53
35204033,28
35204034,41
35204038,68
35204039,43
35204040,60
35204041,46
35204042,45
35204043,46
35204045,46
35204047,26
35204052,60
35204053,63
35204054,67
35204055,64
35204056,48
35204057,55
35204058,44
35204059,49
35204061,46
35204064,45
35204065,46
35204066,41
35204067,25
35204068,33
35204069,72
35204070,74
35204072,46
35204076,77
35204077,83
35204080,33
35204082,53
35204083,44
35204085,44
35204087,69
35204089,44
35204090,75
35204091,91
35204092,96
35204094,94
35204095,31
35204096,65
35204097,59
35204098,48
35204100,90
35204101,96
35204106,41
35204107,62
35204109,41
35204113,37
35204114,52
35204115,62
35204116,58
35204119,33
35204120,39
35204124,23
35204125,43
35204127,73
35204129,58
35204130,49
35204131,51
35204133,50
35204134,65
35204135,76
35204136,77
35204137,55
35204138,71
35204141,45
35204142,67
35204143,35
35204144,73
35204145,49
35204146,45
35204147,56
35204148,63
35204149,63
35204150,80
35204151,46
35204152,60
35204153,43
35204154,99
35204155,99
35204156,85
35204157,100
35204159,60
35204160,92
35204161,61
35204162,40
35204163,47
35204164,31
35204166,56
35204167,52
35204168,52
35204169,62
35204170,66
35204172,61
35204173,60
35204174,23
35204176,122
35204177,34
35204178,37
35204179,61
35204180,41
35204181,49
35204182,21
35204183,54
35204184,64
35204186,71
35204187,77
35204188,70
35204189,49
35204190,47
35204191,40
35204192,42
35204193,36
35204194,54
35204195,54
35204196,40
35204197,59
35204198,64
35204199,38
35204200,39
35204201,46
35204202,26
35204204,67
35204205,59
35204206,55
35204207,67
35204208,52
35204209,24
35204211,35
35204212,30
35204213,18
35204214,24
35204215,18
35204216,52
35204217,52
35204218,50
35204219,57
35204220,53
35204221,61
35204222,57
35204224,64
35204225,64
35204226,67
35204227,60
35204228,164
35204229,149
35204230,152
35204231,57
35204232,52
35204233,64
35204235,77
35204236,35
35204237,31
35204238,28
35204240,42
35204242,42
35204243,55
35204244,55
35204245,173
35204246,144
35204249,70
35204250,76
35204251,74
35204252,62
35204253,59
35204254,63
35204255,63
35204256,20
35204257,13
35204258,35
35204262,36
35204263,28
35204265,31
35204266,38
35204267,37
35204271,40
35204272,77
35204273,75
35204274,75
35204275,87
35204276,54
35204277,22
35204278,39
35204279,44
35204280,48
35204281,52
35204282,49
35204283,52
35204284,45
35204285,40
35204286,51
35204287,46
35204288,41
35204289,42
35204290,39
35204291,29
35204292,24
35204293,24
35204294,24
35204295,35
35204296,37
35204297,40
35204298,39
35204299,39
35204300,37
35204301,40
35204302,43
35204303,44
35204304,43
35204305,46
35204307,101
35204309,84
35204310,87
35204311,84
35204312,86
35204317,100
35204318,36
35204319,38
35204321,45
35204322,51
35204323,83
35204324,50
35204325,65
35204326,64
35204327,62
35204328,69
35204329,32
35204330,30
35204331,31
35204332,41
35204333,39
35204334,40
35204335,41
35204336,37
35204337,27
35204338,34
35204339,16
35204340,26
35204341,27
35204342,11
35204343,26
35204344,29
35204345,32
35204346,58
35204348,52
35204352,55
35204353,41
35204355,53
35204356,63
35204357,64
35204358,60
35204359,56
35204360,52
35204361,56
35204362,57
35204363,49
35204364,38
35204365,49
35204366,74
35204367,71
35204369,75
35204370,81
35204371,77
35204372,91
35204373,29
35204374,18
35204375,28
35204376,30
35204377,39
35204378,32
35204379,51
35204380,78
35204381,80
35204383,88
35204384,87
35204385,70
35204386,55
35204387,74
35204388,77
35204389,95
35204390,93
35204391,27
35204392,19
35204393,18
35204394,32
35204395,25
35204396,38
35204397,45
35204398,42
35204399,44
35204400,37
35204401,49
35204402,52
35204403,63
35204404,69
35204405,64
35204406,54
35204407,59
35204408,62
35204409,62
35204410,55
35204411,69
35204412,66
35204413,63
35204414,63
35204415,60
35204416,72
35204417,72
35204418,66
35204419,65
35204420,75
35204421,76
35204422,66
35204423,54
35204424,60
35204425,75
35204426,77
35204427,46
35204430,48
35204431,55
35204433,55
35204434,46
35204435,65
35204438,67
35204439,58
35204440,59
35204441,56
35204442,67
35204443,68
35204444,61
35204445,75
35204446,71
35204447,70
35204448,71
35204449,65
35204450,75
35204451,69
35204452,78
35204453,74
35204455,49
35204456,58
35204457,54
35204458,61
35204460,61
35204461,100
35204462,97
35204465,97
35204466,62
35204467,59
35204468,69
35204469,76
35204470,84
35204471,74
35204472,63
35204473,51
35204474,58
35204475,31
35204476,41
35204477,47
35204478,45
35204479,42
35204480,41
35204481,83
35204482,75
35204483,78
35204484,79
35204485,81
35204486,77
35204487,62
35204488,62
35204489,57
35204490,76
35204491,69
35204492,75
35204493,71
35204494,72
35204495,89
35204496,91
35204497,89
35204498,91
35204499,84
35204500,83
35204501,88
35204502,78
35204503,69
35204504,83
35204505,62
35204506,58
35204507,56
35204508,62
35204509,60
35204510,60
35204511,68
35204512,46
35204513,69
35204514,64
35204515,83
35204516,85
35204517,84
35204518,82
35204519,82
35204520,81
35204521,85
35204522,89
35204523,89
35204524,90
35204525,91
35204526,88
35204527,91
35204528,90
35204529,89
35204530,85
35204531,75
35204532,84
35204533,82
35204534,93
35204535,84
35204536,84
35204537,81
35204538,74
35204539,67
35204540,76
35204541,81
35204542,77
35204543,82
35204544,72
35204545,75
35204546,62
35204547,58
35204548,56
35204549,48
35204550,45
35204551,55
35204552,59
35204553,54
35204554,53
35204555,57
35204556,58
35204557,52
35204558,40
35204559,46
35204560,67
35204561,63
35204562,73
35204563,73
35204564,80
35204565,99
35204566,95
35204567,81
35204568,76
35204569,63
35204570,65
35204571,67
35204572,61
35204573,61
35204574,59
35204575,61
35204576,61
35204577,63
35204578,115
35204579,114
35204580,119
35204581,124
35204582,120
35204583,135
35204584,126
35204585,125
35204586,143
35204587,130
35204589,128
35204590,136
35204591,135
35204592,142
35204593,130
35204594,127
35204595,126
35204596,126
35204597,126
35204598,130
35204599,127
35204600,125
35204601,121
35204602,121
35204603,122
35204605,132
35204606,134
35204607,146
35204608,162
35204609,152
35204610,148
35204611,155
35204612,156
35204613,170
35204614,170
35204615,179
35204616,164
35204617,144
35204618,130
35204620,112
35204621,122
35204622,126
35204623,133
35204624,130
35204625,98
35204626,96
35204627,103
35204628,106
35204629,106
35204630,104
35204631,99
35204632,89
35204633,87
35204634,53
35204635,104
35204636,95
35204637,79
35204638,75
35204639,78
35204640,77
35204641,102
35204642,86
35204643,73
35204644,64
35204645,52
35204646,60
35204647,46
35204648,76
35204649,46
35204650,142
35204652,84
35204653,65
35204655,59
35204656,52
35204657,76
35204658,77
35204659,74
35204660,66
35204661,58
35204662,59
35204663,63
35204664,58
35204665,70
35204667,69
35204668,89
35204669,88
35204670,93
35204671,88
35204672,89
35204673,100
35204674,124
35204675,48
35204676,44
35204678,60
35204679,63
35204680,55
35204681,48
35204682,49
35204683,58
35204684,44
35204685,38
35204686,44
35204687,32
35204688,33
35204689,30
35204690,24
35204692,47
35204693,53
35204695,32
35204696,30
35204697,33
35204698,37
35204699,40
35204700,40
35204701,22
35204704,84
35204705,89
35204707,110
35204708,110
35204709,111
35204710,20
35204711,16
35204712,16
35204714,20
35204715,27
35204716,35
35204717,34
35204718,59
35204719,43
35204720,49
35204721,39
35204722,38
35204723,32
35204725,12
35204726,14
35204727,11
35204728,14
35204729,17
35204730,14
35204731,22
35204732,23
35204733,28
35204734,71
35204735,63
35204736,74
35204737,68
35204738,65
35204739,67
35204740,44
35204741,54
35204742,36
35204743,42
35204744,72
35204745,63
35204746,74
35204747,75
35204748,74
35204749,69
35204750,45
35204751,45
35204752,44
35204753,44
35204754,65
35204755,63
35204756,82
35204757,79
35204758,69
35204759,68
35204760,48
35204761,65
35204762,55
35204763,53
35204764,77
35204765,83
35204766,48
35204767,50
35204768,29
35204769,24
35204770,24
35204771,22
35204772,47
35204773,44
35204774,56
35204775,57
35204776,34
35204777,34
35204778,49
35204779,52
35204780,51
35204781,33
35204785,49
35204786,42
35204787,46
35204788,39
35204789,61
35204790,54
35204791,73
35204793,41
35204797,44
35204798,42
35204799,36
35204800,57
35204801,71
35204802,54
35204803,62
35204805,53
35204806,41
35204807,44
35204808,51
35204809,63
35204810,53
35204811,43
35204812,41
35204813,44
35204814,46
35204815,44
35204816,44
35204817,38
35204819,66
35204820,67
35204821,58
35204822,84
35204823,64
35204824,54
35204825,67
35204826,85
35204828,54
35204829,54
35204830,55
35204831,57
35204832,59
35204835,66
35204836,71
35204837,75
35204838,78
35204839,38
35204840,50
35204841,95
35204842,102
35204843,145
35204844,92
35204845,97
35204846,65
35204847,61
35204848,62
35204851,36
35204852,27
35204853,29
35204854,30
35204855,42
35204856,48
35204857,72
35204858,85
35204859,84
35204860,73
35204861,78
35204862,71
35204863,72
35204864,49
35204865,53
35204866,77
35204867,79
35204869,75
35204870,71
35204871,61
35204872,61
35204873,29
35204876,54
35204877,56
35204878,65
35204879,59
35204880,74
35204881,68
35204882,124
35204883,123
35204884,84
