DAUID,walk_rate,active_transport_rate,transit_rate,all_modes_rate
12090943,0,0,0,0
12090944,0.08,0.08,0,0.08
12090945,0,0,0,0
12090947,0.005693411384459379,0.005693411384459379,0.007586238525278064,0.01327964990973744
12090948,0.02621696888703672,0.02621696888703672,0.01602757319696503,0.04224454208400175
12090950,0.006399435933582835,0.006399435933582835,0.120915827229446,0.1273152631630289
12090951,0.005502747031896344,0.005502747031896344,0.1314932391320558,0.1369959861639521
12090952,0,0,2.650218756137353e-5,2.650218756137353e-5
12090953,0,0,0.001717654617900581,0.001717654617900581
12090954,0,0,0.03105874658546902,0.03105874658546902
12090955,0,0,0.03931689369334346,0.03931689369334346
12090956,0.01298582305384508,0.01298582305384508,0.148043204074067,0.1610290271279121
12090957,0.01654534975088439,0.01654534975088439,0.1595022284197984,0.1760475781706828
12090958,0.01236536162245015,0.01236536162245015,0.1597502043605927,0.1721155659830428
12090960,0.1623318036451827,0.1669182994445958,0.2168919427327224,0.3838102421773181
12090962,0.1148405238689348,0.1148405238689348,0.2232876276374317,0.3381281515063665
12090963,0.5077310807146631,0.5128401696361081,0.1363329953392807,0.6491731649753889
12090965,0.5141346720010669,0.5188156585987724,0.1341704778667494,0.652986136465522
12090966,0.02437462904158287,0.02437462904158287,0.06715161465010201,0.0915262436916849
12090967,0.01376733003350467,0.01376733003350467,0.1442562013141346,0.1580235313476393
12090969,0.005463333047756838,0.005463333047756838,0.1590001239219261,0.1644634569696829
12090970,0.008690256051033575,0.008690256051033575,0.1594340508921515,0.168124306943185
12090972,0,0,0.03638935057127621,0.03638935057127621
12090973,0,0,0.04293338899744346,0.04293338899744346
12090974,0,0,0.0847645269455413,0.0847645269455413
12090976,0,0,0,0
12090977,0,0,0,0
12090978,0,0,0,0
12090980,0,0,0.0627445274880582,0.0627445274880582
12090981,0,0,0,0
12090982,0.008109519298626832,0.008109519298626832,0.05725457885159761,0.06536409815022445
12090983,0,0,0,0
12090984,0,0,0,0
12090985,0,0,0,0
12090986,0,0,0,0
12090988,0,0,0,0
12090989,0,0,0,0
12090990,0,0,0,0
12090991,0,0,0.07124933678398936,0.07124933678398936
12090992,0.0105205402486347,0.0105205402486347,0.006024978306650931,0.01654551855528563
12090993,0.04519035417611886,0.04519035417611886,0,0.04519035417611886
12090994,0.05908583447404143,0.05908583447404143,0,0.05908583447404143
12090995,0.01097232100641347,0.01097232100641347,0.02535988829340137,0.03633220929981484
12090996,0.004823766638494402,0.004823766638494402,0,0.004823766638494402
12090997,0.003390374276471726,0.003390374276471726,0.0480595001232645,0.05144987439973623
12090998,0.10398199575768,0.10398199575768,0.09064723139337898,0.194629227151059
12090999,0.0175722468024333,0.0175722468024333,0.07294881382748375,0.09052106062991704
12100077,0.09263336509583638,0.09263336509583638,0,0.09263336509583638
12100078,0.116541689755803,0.116541689755803,0,0.116541689755803
12100079,0,0,0,0
12100080,0,0,0,0
12100081,0,0,0,0
12100082,0,0,0,0
12100083,0,0,0,0
12100084,0,0,0,0
12100085,0,0,0,0
12100086,0,0,0,0
12100087,0,0,0,0
12100088,0,0,0,0
12100089,0,0,0,0
12100090,0,0,0,0
12100091,0,0,0,0
12100092,0,0,0,0
12100093,0,0,0,0
12100094,0,0,0,0
12100095,0,0,0,0
12100096,0,0,0,0
12100097,0,0,0,0
12100098,0.001598033156134309,0.001598033156134309,0,0.001598033156134309
12100099,0,0,0,0
12100100,0.0512348183189064,0.0512348183189064,0,0.0512348183189064
12100101,0,0,0,0
12100102,0,0,0,0
12100103,0,0,0,0
12100104,0,0,0,0
12100105,0,0,0,0
12100106,2.945707818333568e-4,2.945707818333568e-4,0,2.945707818333568e-4
12100107,6.604713551845201e-5,6.604713551845201e-5,0,6.604713551845201e-5
12100108,0.004316986423428248,0.004316986423428248,0,0.004316986423428248
12100109,0.05837508931793515,0.05837508931793515,0,0.05837508931793515
12100110,0.08733794272567341,0.08733794272567341,0,0.08733794272567341
12100111,0.1023200199919191,0.1023200199919191,0,0.1023200199919191
12100112,0.1366799147460564,0.1366799147460564,0,0.1366799147460564
12100113,0.1415877003537669,0.1415877003537669,0,0.1415877003537669
12100114,0.135563318763732,0.135563318763732,0,0.135563318763732
12100115,0.1270271225096067,0.1270271225096067,0,0.1270271225096067
12100116,0.1333294341511536,0.1333294341511536,0,0.1333294341511536
12100117,0.1253185219356518,0.1253185219356518,0,0.1253185219356518
12100118,0.1258743125859278,0.1258743125859278,0,0.1258743125859278
12100119,0.1166941533587754,0.1166941533587754,0,0.1166941533587754
12100120,0.1051824490399563,0.1051824490399563,0,0.1051824490399563
12100121,0.03139279356374081,0.03139279356374081,0,0.03139279356374081
12100122,0.04504513436383221,0.04504513436383221,0,0.04504513436383221
12100123,0,0,0,0
12100124,0,0,0,0
12100125,0,0,0,0
12100126,0,0,0,0
12100127,0,0,0,0
12100128,0,0,0,0
12100129,0,0,0,0
12100130,0.1388888888888889,0.1388888888888889,0,0.1388888888888889
12100131,0,0,0,0
12100132,0,0,0,0
12100133,0,0,0,0
12100134,0,0,0,0
12100135,0,0,0,0
12100136,0,0,0,0
12100137,0,0,0,0
12100138,0,0,0,0
12100139,0,0,0,0
12100140,0,0,0,0
12100141,0.01962743395311474,0.01962743395311474,0,0.01962743395311474
12100142,0.02975849535000234,0.02975849535000234,0,0.02975849535000234
12100143,0.02642670199357762,0.02642670199357762,0,0.02642670199357762
12100144,0.1025767886922816,0.1025767886922816,0,0.1025767886922816
12100145,0.05843687707751352,0.05843687707751352,0,0.05843687707751352
12100146,0.06371885145622948,0.06371885145622948,0,0.06371885145622948
12100147,0.08286119163300017,0.08286119163300017,0,0.08286119163300017
12100148,0.08306633269925119,0.08306633269925119,0,0.08306633269925119
12100149,0.09486350391760609,0.09486350391760609,0,0.09486350391760609
12100150,0.05708302568243136,0.05708302568243136,0,0.05708302568243136
12100151,0,0,0,0
12100152,0,0,0,0
12100153,0,0,0,0
12100154,0,0,0,0
12100155,0,0,0,0
12100156,0.01222169729335294,0.01222169729335294,0,0.01222169729335294
12100157,0.06153329848453175,0.06153329848453175,0,0.06153329848453175
12100158,0,0,0,0
12100159,0,0,0,0
12100160,0,0,0,0
12100161,0,0,0,0
12100162,0,0,0,0
12100163,0.006726989803195,0.006726989803195,0,0.006726989803195
12100164,0.1907207788192833,0.1907207788192833,0,0.1907207788192833
12100165,0.1254616540723864,0.1254616540723864,0,0.1254616540723864
12100166,0,0,0,0
12100167,0,0,0,0
12100168,0,0,0,0
12100169,0,0,0,0
12100170,0,0,0,0
12110052,0,0,0,0
12110053,0,0,0,0
12110054,0,0,0,0
12110055,0,0,0,0
12110056,0,0,0,0
12110057,0,0,0,0
12110058,0,0,0,0
12110059,0,0,0,0
12110060,0,0,0,0
12110061,0.02762042313688453,0.02762042313688453,0,0.02762042313688453
12110062,0.03829787801548275,0.03829787801548275,0,0.03829787801548275
12110063,0.1505343747748673,0.1505343747748673,0,0.1505343747748673
12110064,0,0,0,0
12110065,0,0,0,0
12110066,0.1618705716422218,0.1618705716422218,0,0.1618705716422218
12110067,0.2371123003965292,0.2371123003965292,0,0.2371123003965292
12110068,0.1462876570851685,0.1462876570851685,0,0.1462876570851685
12110069,0.08743682834326955,0.08743682834326955,0,0.08743682834326955
12110070,0.1517928560726598,0.1517928560726598,0,0.1517928560726598
12110071,0.001002143806172793,0.001002143806172793,0,0.001002143806172793
12110072,0.03826188344173446,0.03826188344173446,0,0.03826188344173446
12110073,0,0,0,0
12110074,0,0,0,0
12110075,0,0,0,0
12110076,0,0,0,0
12110077,0,0,0,0
12110078,0,0,0,0
12110079,0,0,0,0
12110080,0,0,0,0
12110081,0.03515538901702436,0.03515538901702436,0,0.03515538901702436
12110082,0.1295882251206676,0.1295882251206676,0,0.1295882251206676
12110083,0.3451335417908937,0.3451335417908937,0,0.3451335417908937
12110084,0,0,0,0
12110085,0,0,0,0
12110086,0,0,0,0
12110087,0,0,0,0
12110088,0,0,0,0
12110089,0,0,0,0
12110090,0,0,0,0
12110091,0.02678956038031018,0.02678956038031018,0,0.02678956038031018
12110092,0.05274125137504174,0.05274125137504174,0,0.05274125137504174
12110093,0.08719225311984163,0.08719225311984163,0,0.08719225311984163
12110094,0.1066252920790709,0.1066252920790709,0,0.1066252920790709
12110095,0.09373647276751419,0.09373647276751419,0,0.09373647276751419
12110096,0.09435093322236777,0.09435093322236777,0,0.09435093322236777
12110097,0.09738711606983151,0.09738711606983151,0,0.09738711606983151
12110098,0.1050226383924367,0.1050226383924367,0,0.1050226383924367
12110099,0.09816743457272221,0.09816743457272221,0,0.09816743457272221
12110100,0.08842326577579479,0.08842326577579479,0,0.08842326577579479
12110101,0.06492660369315688,0.06492660369315688,0,0.06492660369315688
12110102,0.09884195757192751,0.09884195757192751,0,0.09884195757192751
12110103,0.0998336411285837,0.0998336411285837,0,0.0998336411285837
12110104,0.05374931678249957,0.05374931678249957,0,0.05374931678249957
12110105,0.08064346553859948,0.08064346553859948,0,0.08064346553859948
12110106,0.008491937098896887,0.008491937098896887,0,0.008491937098896887
12110107,0.08826858569871675,0.08826858569871675,0,0.08826858569871675
12110108,0.09744873743038263,0.09744873743038263,0,0.09744873743038263
12110109,0.03616491417958273,0.03616491417958273,0,0.03616491417958273
12110110,0.02658621204676924,0.02658621204676924,0,0.02658621204676924
12110111,0.03846153846153846,0.03846153846153846,0,0.03846153846153846
12110112,7.541996365096091e-4,7.541996365096091e-4,0,7.541996365096091e-4
12110113,0,0,0,0
12110114,0,0,0,0
12110115,0,0,0,0
12110116,0,0,0,0
12110117,0,0,0,0
12110118,0,0,0,0
12120063,0,0,0,0
12120064,0,0,0,0
12120065,0,0,0,0
12120066,0,0,0,0
12120068,0,0,0,0
12120069,0,0,0,0
12120071,0,0,0,0
12120072,0,0,0,0
12120073,0,0,0,0
12120074,0.2005654852396382,0.2005654852396382,0,0.2005654852396382
12120075,0.2288142593619799,0.2288142593619799,0,0.2288142593619799
12120076,0.2382882706878434,0.2382882706878434,0,0.2382882706878434
12120077,0.233633920887755,0.233633920887755,0,0.233633920887755
12120078,0.2133863175546959,0.2133863175546959,0,0.2133863175546959
12120079,0.1997569786031986,0.1997569786031986,0,0.1997569786031986
12120080,0.1623051034914164,0.1623051034914164,0,0.1623051034914164
12120081,0.04848631825276239,0.04848631825276239,0,0.04848631825276239
12120082,0.02481839088455681,0.02481839088455681,0,0.02481839088455681
12120083,0.06248056852650756,0.06248056852650756,0,0.06248056852650756
12120084,0.02996349750620843,0.02996349750620843,0,0.02996349750620843
12120085,0.0281773336237949,0.0281773336237949,0,0.0281773336237949
12120086,0.02095226348597929,0.02095226348597929,0,0.02095226348597929
12120087,0.0212510587968259,0.0212510587968259,0,0.0212510587968259
12120088,0.03213909687833612,0.03213909687833612,0,0.03213909687833612
12120089,0.04566206441141354,0.04566206441141354,0,0.04566206441141354
12120090,0.09410541890103126,0.09410541890103126,0,0.09410541890103126
12120091,0.1022582388892902,0.1022582388892902,0,0.1022582388892902
12120092,0.077986911741746,0.077986911741746,0,0.077986911741746
12120093,0.06264601160982709,0.06264601160982709,0,0.06264601160982709
12120094,0.08050888317536117,0.08050888317536117,0,0.08050888317536117
12120095,0.0636848247605223,0.0636848247605223,0,0.0636848247605223
12120096,0.05819152210079737,0.05819152210079737,0,0.05819152210079737
12120097,0.05180211783186735,0.05180211783186735,0,0.05180211783186735
12120098,0.06873294383481561,0.06873294383481561,0,0.06873294383481561
12120099,0.008842983864541581,0.008842983864541581,0,0.008842983864541581
12120100,0.005842360600715462,0.005842360600715462,0,0.005842360600715462
12120101,0.00644274787524817,0.00644274787524817,0,0.00644274787524817
12120102,0,0,0,0
12120103,0,0,0,0
12120104,0,0,0,0
12120105,0,0,0,0
12120106,0,0,0,0
12120107,0,0,0,0
12120108,0,0,0,0
12120109,0,0,0,0
12120110,0,0,0,0
12120111,0,0,0,0
12120112,0,0,0,0
12120113,0,0,0,0
12120114,0,0,0,0
12120115,0,0,0,0
12120116,0,0,0,0
12120117,7.627742856905732e-5,7.627742856905732e-5,0,7.627742856905732e-5
12120118,0,0,0,0
12120119,0,0,0,0
12120120,0.002297593277773033,0.002297593277773033,0,0.002297593277773033
12120121,0.09856147493009429,0.09856147493009429,0,0.09856147493009429
12120122,0,0,0,0
12120123,0,0,0,0
12120124,1.26797049970795e-4,1.26797049970795e-4,0,1.26797049970795e-4
12120125,0,0,0,0
12120126,1.138257118506665e-6,1.138257118506665e-6,0,1.138257118506665e-6
12120127,6.389540783729603e-4,6.389540783729603e-4,0,6.389540783729603e-4
12120128,0.001101950855918314,0.001101950855918314,0,0.001101950855918314
12120129,0.004199178753239052,0.004199178753239052,0,0.004199178753239052
12120130,0.0105487161037457,0.0105487161037457,0,0.0105487161037457
12120131,0.03378222791635049,0.03378222791635049,0,0.03378222791635049
12120132,0,0,0,0
12120133,0,0,0,0
12120134,0,0,0,0
12120135,0,0,0,0
12120136,0,0,0,0
12120137,0,0,0,0
12120138,0,0,0,0
12120139,0,0,0,0
12120140,0,0,0,0
12120141,0,0,0,0
12120142,0,0,0,0
12120143,0,0,0,0
12120144,0,0,0,0
12120145,0,0,0,0
12120146,0,0,0,0
12120147,0,0,0,0
12120148,0,0,0,0
12120149,0,0,0,0
12120150,0,0,0,0
12120151,0,0,0,0
12120152,0,0,0,0
12120153,0,0,0,0
12120154,0,0,0,0
12120155,0,0,0,0
12120156,0,0,0,0
12120157,0,0,0,0
12120158,0,0,0,0
12130021,0,0,0,0
12130022,0,0,0,0
12130023,0,0,0,0
12130024,0,0,0,0
12130025,0,0,0,0
12130026,0,0,0,0
12130027,0,0,0,0
12130028,0,0,0,0
12130029,0.04444444444444445,0.04444444444444445,0,0.04444444444444445
12130030,0.001057565260386273,0.001057565260386273,0,0.001057565260386273
12130031,0,0,0,0
12130032,0,0,0,0
12130033,0,0,0,0
12130034,0,0,0,0
12130035,0.1818181818181818,0.1818181818181818,0,0.1818181818181818
12130036,0.04575998442802117,0.04575998442802117,0,0.04575998442802117
12140039,0.09397702460080141,0.09397702460080141,0,0.09397702460080141
12140040,0.007198758747028174,0.007198758747028174,0,0.007198758747028174
12140041,0,0,0,0
12140042,0,0,0,0
12140043,0,0,0,0
12140044,0,0,0,0
12140045,0,0,0,0
12140046,0,0,0,0
12140047,0,0,0,0
12140048,0.2516797244052671,0.2516797244052671,0,0.2516797244052671
12140049,0,0,0,0
12140050,0.02315210819735318,0.02315210819735318,0,0.02315210819735318
12140051,0,0,0,0
12140052,0.04878048780487805,0.04878048780487805,0,0.04878048780487805
12140053,7.898304433476507e-4,7.898304433476507e-4,0,7.898304433476507e-4
12140054,0.01027983233856115,0.01027983233856115,0,0.01027983233856115
12140056,0.03750000000000001,0.03750000000000001,0,0.03750000000000001
12140057,0.1854232691407514,0.1854232691407514,0,0.1854232691407514
12140058,0.2277235956402736,0.2277235956402736,0,0.2277235956402736
12140059,0.2371643536121457,0.2371643536121457,0,0.2371643536121457
12140060,0.2064431632156114,0.2064431632156114,0,0.2064431632156114
12140061,0.2156604227469186,0.2156604227469186,0,0.2156604227469186
12140062,0.2042442628361055,0.2042442628361055,0,0.2042442628361055
12140063,0.1670533512089067,0.1670533512089067,3.113426562092572e-5,0.1670844854745276
12140064,0.1710887372274048,0.1710887372274048,1.739919258821118e-4,0.1712627291532869
12140065,0.1626575952584565,0.1626575952584565,3.604051870281454e-4,0.1630180004454846
12140066,0.2184709138676098,0.2184709138676098,2.653785055063515e-4,0.2187362923731162
12140067,0.05946675030842214,0.05946675030842214,2.67216286696104e-4,0.05973396659511825
12140068,0.06306306306306306,0.06306306306306306,0.02702702702702703,0.09009009009009007
12140069,0,0,0,0
12140070,0,0,0,0
12140071,0,0,0,0
12140072,0,0,0,0
12140073,0,0,0,0
12140074,0.06560607027891312,0.06560607027891312,0.02332581850494825,0.08893188878386137
12140075,0,0,0,0
12140076,0,0,0,0
12140077,0.03669724770642201,0.03669724770642201,0,0.03669724770642201
12140078,0,0,0,0
12140079,0,0,0,0
12140080,0,0,0,0
12150034,0,0,0,0
12150035,0.1621553798290798,0.1621553798290798,0,0.1621553798290798
12150036,0.01236976052733629,0.01236976052733629,0,0.01236976052733629
12150037,2.790955332531371e-5,2.790955332531371e-5,0,2.790955332531371e-5
12150038,0,0,0,0
12150039,0,0,0,0
12150040,0,0,0,0
12150041,0,0,0,0
12150042,0,0,0,0
12150043,0,0,0,0
12150044,0,0,0,0
12150045,0,0,0,0
12150046,0.1996732954312783,0.1996732954312783,0,0.1996732954312783
12150047,0.2001098256761102,0.2001098256761102,0,0.2001098256761102
12150048,0.1750706308961199,0.1750706308961199,0,0.1750706308961199
12150049,0,0,0,0
12150050,0,0,0,0
12150051,0,0,0,0
12150052,0,0,0,0
12150054,0.1816944195711013,0.1816944195711013,0,0.1816944195711013
12150055,0,0,0,0
12150056,0,0,0,0
12150057,0,0,0,0
12150058,0,0,0,0
12150059,0,0,0,0
12150060,0,0,0,0
12150061,0,0,0,0
12150062,0.03788484652099743,0.03788484652099743,0,0.03788484652099743
12150063,0.04764530075672745,0.04764530075672745,0,0.04764530075672745
12150064,0.04152488386276063,0.04152488386276063,0,0.04152488386276063
12150065,0.0463321118767054,0.0463321118767054,0,0.0463321118767054
12150066,0.03489184131631208,0.03489184131631208,0,0.03489184131631208
12150067,0.07550680025257107,0.07550680025257107,0,0.07550680025257107
12150068,0.05435343570695814,0.05435343570695814,0,0.05435343570695814
12150069,0,0,0,0
12150070,0,0,0,0
12150071,0,0,0,0
12150072,0,0,0,0
12150073,0,0,0,0
12160017,0,0,0,0
12160018,0,0,0,0
12160019,0,0,0,0
12160020,0.1340001648521415,0.1340001648521415,0,0.1340001648521415
12160021,0.06382978723404256,0.06382978723404256,0,0.06382978723404256
12160022,0.06382978723404255,0.06382978723404255,0,0.06382978723404255
12160023,0,0,0,0
12160024,0.005106142386881336,0.005106142386881336,0,0.005106142386881336
12160025,0,0,0,0
12160026,0,0,0,0
12160027,0,0,0,0
12160028,0,0,0,0
12160029,0.0425531914893617,0.0425531914893617,0,0.0425531914893617
12160030,0,0,0,0
12160031,0,0,0,0
12160032,0,0,0,0
12160033,0,0,0,0
12170286,0.06720405372955653,0.06720405372955653,0,0.06720405372955653
12170346,0.08695652173913043,0.08695652173913043,0,0.08695652173913043
12170347,0.1269924330570751,0.1269924330570751,0,0.1269924330570751
12170348,0.09720734327555092,0.09720734327555092,0,0.09720734327555092
12170349,0.0906160255932675,0.0906160255932675,0,0.0906160255932675
12170350,0.1105565367847171,0.1105565367847171,0,0.1105565367847171
12170352,0,0,0,0
12170353,0,0,0,0
12170354,0,0,0,0
12170355,0.005015322687397921,0.005015322687397921,0.140832198975102,0.1458475216624999
12170356,0,0,0,0
12170357,0.005640139519219003,0.005640139519219003,0.05585162767958271,0.06149176719880172
12170358,0,0,0,0
12170359,0.0174371416914814,0.0174371416914814,0.02704734475553528,0.04448448644701668
12170360,0.01985655647116967,0.01985655647116967,0.01873876195490064,0.03859531842607031
12170361,0.01182303042272968,0.01182303042272968,0,0.01182303042272968
12170362,0.03841645893075058,0.03841645893075058,0,0.03841645893075058
12170363,0.02795226904532453,0.02795226904532453,0.003201757613150712,0.03115402665847524
12170364,0,0,0,0
12170365,0.02688665336642035,0.02688665336642035,0,0.02688665336642035
12170366,0.005775637973452891,0.005775637973452891,0,0.005775637973452891
12170367,0,0,0,0
12170368,0.03394586774614452,0.03394586774614452,0.01137069282063035,0.04531656056677487
12170369,0.09652238459917693,0.09652238459917693,0.004124735885697703,0.1006471204848746
12170370,0.02707685234902113,0.02707685234902113,0.001414875031462196,0.02849172738048333
12170371,0.01199836804790243,0.01199836804790243,0,0.01199836804790243
12170372,0.02607095772090202,0.02607095772090202,0,0.02607095772090202
12170373,0.03386518799170535,0.03386518799170535,0.002397373626759829,0.03626256161846518
12170374,0.01608730508185827,0.01608730508185827,0,0.01608730508185827
12170375,0.006177705454813514,0.006177705454813514,0,0.006177705454813514
12170376,0.01524591180593653,0.01524591180593653,0,0.01524591180593653
12170377,0.02665394657984244,0.02665394657984244,0,0.02665394657984244
12170378,0.02539384670749594,0.02539384670749594,0,0.02539384670749594
12170379,0.02923730242165678,0.02923730242165678,0,0.02923730242165678
12170380,0,0,0,0
12170381,0.02863773961127705,0.02863773961127705,0,0.02863773961127705
12170382,0.02953119113536668,0.02953119113536668,0,0.02953119113536668
12170383,0.00197454706158203,0.00197454706158203,0,0.00197454706158203
12170384,0,0,0,0
12170385,0,0,0,0
12170386,0.03325716967963512,0.03325716967963512,0,0.03325716967963512
12170387,0.03458379068377625,0.03458379068377625,0,0.03458379068377625
12170388,0.01277911064770373,0.01277911064770373,0,0.01277911064770373
12170389,0.03455841956870735,0.03455841956870735,0,0.03455841956870735
12170390,0,0,0,0
12170391,0,0,0,0
12170392,0.01009670417285458,0.01009670417285458,0,0.01009670417285458
12170393,0,0,0,0
12170394,0,0,0,0
12170395,0,0,0,0
12170396,0,0,0,0
12170397,0,0,0,0
12170398,0,0,0,0
12170399,0,0,0,0
12170400,0.01780090558748919,0.01780090558748919,0,0.01780090558748919
12170401,0,0,0,0
12170402,0,0,0.05970149253731343,0.05970149253731343
12170403,0.02302067546212628,0.02302067546212628,0,0.02302067546212628
12170404,0.08426500643050769,0.08426500643050769,0,0.08426500643050769
12170405,0.1949088753848,0.1949088753848,0,0.1949088753848
12170406,0.06842310670340768,0.06842310670340768,0.03434554314875961,0.1027686498521673
12170407,0,0,0,0
12170408,0.04094938593659745,0.04094938593659745,0,0.04094938593659745
12170409,0,0,0,0
12170410,0,0,6.307718134476527e-4,6.307718134476527e-4
12170411,4.17808199776535e-6,4.17808199776535e-6,1.044520499441337e-5,1.462328699217872e-5
12170412,0,0,0,0
12170413,4.819850707539778e-4,4.819850707539778e-4,0.04060977649326088,0.04109176156401485
12170414,0.04634330141150044,0.04634330141150044,0.005043949372490324,0.05138725078399077
12170415,0.2253036634002595,0.2253036634002595,0,0.2253036634002595
12170416,0,0,0,0
12170417,0.06538357601350064,0.06538357601350064,0.02979271178636207,0.09517628779986272
12170418,0.07455323327810587,0.07455323327810587,0.007652362120516958,0.08220559539862284
12170419,0.04857796098124162,0.04857796098124162,0.02650164068381698,0.0750796016650586
12170420,0.1380395229424835,0.1380395229424835,0,0.1380395229424835
12170421,0.06037679275978634,0.06037679275978634,0.02737716879100507,0.0877539615507914
12170422,0.116187772271417,0.116187772271417,0.007504523702553887,0.1236922959739709
12170423,0.1741329228039881,0.1741329228039881,0.002268236841204647,0.1764011596451927
12170424,0.003646705838573241,0.003646705838573241,0.078111319342756,0.08175802518132924
12170425,0.06975425680717873,0.06975425680717873,0.0298589161787085,0.09961317298588723
12170426,0.04033503607862524,0.04033503607862524,0,0.04033503607862524
12170427,0.1238599888376649,0.1238599888376649,1.31455601191521e-4,0.1239914444388564
12170428,0.07192678389896054,0.07192678389896054,0.03472561311909892,0.1066523970180595
12170429,0,0,0,0
12170430,0.09292848697695497,0.09292848697695497,0.00595505236505249,0.09888353934200747
12170431,0.02391340404919253,0.02391340404919253,0.05978351012298132,0.08369691417217386
12170432,0.0753774751351996,0.0753774751351996,0.05127369791619817,0.1266511730513978
12170433,0.08121037066564805,0.08121037066564805,0,0.08121037066564805
12170434,0.05124933997511602,0.05124933997511602,0.006671060551491421,0.05792040052660744
12170435,0.06840674269805531,0.06840674269805531,0.001482065050767868,0.06988880774882318
12170436,0.05941365466215501,0.05941365466215501,0,0.05941365466215501
12170437,0.01518246762646404,0.01518246762646404,0.01570446877979015,0.03088693640625419
12170438,3.15829471383618e-6,3.15829471383618e-6,0.1365032266947503,0.1365063849894642
12170439,0.04907259482923255,0.04907259482923255,0,0.04907259482923255
12170440,0.06175348669386381,0.06175348669386381,0,0.06175348669386381
12170441,0.03999312927938623,0.03999312927938623,0,0.03999312927938623
12170442,0.008501521000924803,0.008501521000924803,0.02644264212484325,0.03494416312576806
12170443,0.04220168768447322,0.04220168768447322,0,0.04220168768447322
12170444,0.00143369018162463,0.00143369018162463,0.006905334051435871,0.0083390242330605
12170445,0,0,0.0386955842860366,0.0386955842860366
12170446,0.01177368195125767,0.01177368195125767,0,0.01177368195125767
12170447,0,0,1.097564351051725e-4,1.097564351051725e-4
12170448,0,0,1.12107108320612e-4,1.12107108320612e-4
12170449,0,0,6.418219170175049e-4,6.418219170175049e-4
12170450,0,0,1.186464802100667e-7,1.186464802100667e-7
12170451,0,0,0,0
12170452,0,0,0,0
12170453,0.004255322465330708,0.004255322465330708,0,0.004255322465330708
12170454,0.003513749402870891,0.003513749402870891,0,0.003513749402870891
12170455,0.00400655392781176,0.00400655392781176,0,0.00400655392781176
12170456,0.005192632249357333,0.005192632249357333,0,0.005192632249357333
12170457,0.008228991444909232,0.008228991444909232,0,0.008228991444909232
12170458,0.1357704667751752,0.1357704667751752,0,0.1357704667751752
12170459,0,0,0,0
12170460,0.1777539846873028,0.1777539846873028,0,0.1777539846873028
12170461,0.1655958842110972,0.1655958842110972,0,0.1655958842110972
12170462,0.002010552976813717,0.002010552976813717,0,0.002010552976813717
12170463,0.002370228745597021,0.002370228745597021,0,0.002370228745597021
12170464,0.0125191251468546,0.0125191251468546,0,0.0125191251468546
12170465,0.005194626653474413,0.005194626653474413,0,0.005194626653474413
12170466,0,0,0,0
12170467,0.05789171730197698,0.05789171730197698,0,0.05789171730197698
12170468,0.04583330376756942,0.04583330376756942,0,0.04583330376756942
12170469,0.02193798018329378,0.02193798018329378,0,0.02193798018329378
12170470,0.02303729086869799,0.02303729086869799,0,0.02303729086869799
12170471,0,0,0,0
12170472,0.09207262938000832,0.09207262938000832,0,0.09207262938000832
12170473,0.009242962494793689,0.009242962494793689,0,0.009242962494793689
12170474,0.06767796665930721,0.06767796665930721,0,0.06767796665930721
12170475,0.026571624083547,0.026571624083547,0,0.026571624083547
12170476,0,0,0,0
12170477,0.120990581857957,0.120990581857957,0,0.120990581857957
12170478,0.03719206737355366,0.03719206737355366,0,0.03719206737355366
12170479,0.1317683978703266,0.1317683978703266,0,0.1317683978703266
12170480,0,0,0,0
12170481,0.08902952418693479,0.08902952418693479,0,0.08902952418693479
12170482,0.08961858751413916,0.08961858751413916,0,0.08961858751413916
12170483,0.03467757602661121,0.03467757602661121,0,0.03467757602661121
12170484,0.0639449146173364,0.0639449146173364,0,0.0639449146173364
12170485,0.05855973095593574,0.05855973095593574,0,0.05855973095593574
12170486,0.05090802174727268,0.05090802174727268,0,0.05090802174727268
12170487,0.01846610294052839,0.01846610294052839,0,0.01846610294052839
12170488,0.02779353508820804,0.02779353508820804,0,0.02779353508820804
12170489,0,0,0,0
12170490,0.01022423986820811,0.01022423986820811,0,0.01022423986820811
12170491,0.01402306731701566,0.01402306731701566,0,0.01402306731701566
12170492,0,0,0,0
12170493,4.607125407987709e-4,4.607125407987709e-4,0,4.607125407987709e-4
12170494,0.007247586285656252,0.007247586285656252,0,0.007247586285656252
12170495,0.01294254713077072,0.01294254713077072,0,0.01294254713077072
12170496,0.02658749175183399,0.02658749175183399,0,0.02658749175183399
12170497,0.007435995016708536,0.007435995016708536,0,0.007435995016708536
12170498,0,0,0,0
12170499,0.04842201743215591,0.04842201743215591,0,0.04842201743215591
12170500,0,0,0,0
12170501,1.312363187449466e-4,1.312363187449466e-4,0,1.312363187449466e-4
12170502,0.04975512553201088,0.04975512553201088,0,0.04975512553201088
12170503,0,0,0,0
12170504,0,0,0,0
12170505,0,0,0,0
12170506,0,0,0,0
12170507,8.225034460202065e-4,8.225034460202065e-4,0,8.225034460202065e-4
12170508,0,0,0,0
12170509,0,0,0,0
12170510,0,0,0,0
12170511,0,0,0,0
12170512,0,0,0,0
12170513,0,0,0,0
12170514,0,0,0,0
12170515,0,0,0,0
12170516,0,0,0,0
12170517,0,0,0,0
